           0           0  0.21795418898756236     
           0           1  -7.7459768792096734E-002
           0           2   3.5756313220931590E-002
           0           3  -2.7036139621432392E-002
           0           4   2.3227199074293492E-002
           0           5  -2.2321813781649963E-002
           0           6   2.2749970014856347E-002
           0           7  -2.7019907888710837E-002
           0           8   3.6200289048583134E-002
           0           9  -7.7526563272068055E-002
           1           0  -7.7463526391793880E-002
           1           1   4.3670428379403603E-002
           1           2  -3.3923041186154024E-002
           1           3   2.6378059709648349E-002
           1           4  -2.2637730515249810E-002
           1           5   2.1637485254763389E-002
           1           6  -2.2898806770635965E-002
           1           7   2.6235689603481271E-002
           1           8  -3.3815566930322949E-002
           1           9   4.3746374293124113E-002
           2           0   3.5948562447341459E-002
           2           1  -3.4144480980107889E-002
           2           2   2.7928006066384570E-002
           2           3  -2.4070839886661310E-002
           2           4   2.1629349419196642E-002
           2           5  -2.0619275287078798E-002
           2           6   2.1600439447256981E-002
           2           7  -2.4234895103942833E-002
           2           8   2.8119949352728602E-002
           2           9  -3.3993520326059179E-002
           3           0  -2.7070789152454588E-002
           3           1   2.6163249187521442E-002
           3           2  -2.4158804368565767E-002
           3           3   2.1734141388025208E-002
           3           4  -2.0230188189631182E-002
           3           5   1.9685920044680338E-002
           3           6  -2.0219607233714187E-002
           3           7   2.1904708786022575E-002
           3           8  -2.4664997210515349E-002
           3           9   2.7033966040454882E-002
           4           0   2.2652700206297505E-002
           4           1  -2.2570607791749353E-002
           4           2   2.1540550787969348E-002
           4           3  -2.0143050126500500E-002
           4           4   1.9100263130569672E-002
           4           5  -1.8928443030584829E-002
           4           6   1.9231496259561109E-002
           4           7  -2.0353121773331817E-002
           4           8   2.1618235593028778E-002
           4           9  -2.2625684450250261E-002
           5           0  -2.1865200695416254E-002
           5           1   2.1411061713318080E-002
           5           2  -2.0787236798912784E-002
           5           3   1.9711653008850361E-002
           5           4  -1.8533721013689441E-002
           5           5   1.8458761129846346E-002
           5           6  -1.9215611707166375E-002
           5           7   1.9885865776390177E-002
           5           8  -2.0663662744091149E-002
           5           9   2.1350311063039640E-002
           6           0   2.2861339921168844E-002
           6           1  -2.2654442300223093E-002
           6           2   2.1995984060885931E-002
           6           3  -2.0287680127429708E-002
           6           4   1.9279037806992250E-002
           6           5  -1.9257083686770260E-002
           6           6   1.9503914625823127E-002
           6           7  -2.0506113959923522E-002
           6           8   2.1300547034854622E-002
           6           9  -2.2629228083901387E-002
           7           0  -2.7378288861860833E-002
           7           1   2.6144969824590858E-002
           7           2  -2.4225590051629997E-002
           7           3   2.1641556392443806E-002
           7           4  -2.0373587504145613E-002
           7           5   1.9664762960182491E-002
           7           6  -2.0378373292968294E-002
           7           7   2.1714388085651626E-002
           7           8  -2.4202526865011897E-002
           7           9   2.6971470831330946E-002
           8           0   3.5923953041593126E-002
           8           1  -3.4069764499809280E-002
           8           2   2.8329312279128271E-002
           8           3  -2.3908706510529371E-002
           8           4   2.1116472604401415E-002
           8           5  -2.0832126591627975E-002
           8           6   2.2047313027388826E-002
           8           7  -2.4174452686474474E-002
           8           8   2.7957635603673814E-002
           8           9  -3.3390829947592876E-002
           9           0  -7.7264903349698433E-002
           9           1   4.3437073610141153E-002
           9           2  -3.4225519618280464E-002
           9           3   2.6333497734867761E-002
           9           4  -2.3043251450022395E-002
           9           5   2.1282385022996564E-002
           9           6  -2.2978782147150378E-002
           9           7   2.6851659058617861E-002
           9           8  -3.4132611482720177E-002
           9           9   4.3264109622890734E-002
